k-path	energy(ev)
-0.125	0.835562
-0.125	0.842257
-0.125	0.854713
-0.125	0.860695
-0.125	0.873214
-0.125	0.88013
-0.125	0.892965
-0.125	0.898322
-0.125	0.911165
-0.125	0.918253
-0.125	0.931335
-0.125	0.936121
-0.125	0.949162
-0.125	0.956383
-0.125	0.96959
-0.125	0.973858
-0.125	0.98698
-0.125	0.994301
-0.125	1.00752
-0.125	1.01132
-0.125	1.02442
-0.125	1.03182
-0.125	1.04496
-0.125	1.04833
-0.125	1.06131
-0.125	1.06876
-0.125	1.08172
-0.125	1.08471
-0.125	1.09748
-0.125	1.10496
-0.125	1.11767
-0.125	1.12031
-0.125	1.1328
-0.125	1.1403
-0.125	1.15268
-0.125	1.15501
-0.125	1.16714
-0.125	1.17465
-0.125	1.18662
-0.125	1.18867
-0.125	1.20038
-0.125	1.20788
-0.125	1.2194
-0.125	1.22118
-0.125	1.23241
-0.125	1.2399
-0.125	1.2509
-0.125	1.25245
-0.125	1.26315
-0.125	1.27061
-0.125	1.28103
-0.125	1.28238
-0.125	1.29249
-0.125	1.29992
-0.125	1.30973
-0.125	1.31089
-0.125	1.32037
-0.125	1.32775
-0.125	1.3369
-0.125	1.33789
-0.125	1.3467
-0.125	1.35402
-0.125	1.36248
-0.125	1.36332
-0.125	1.37143
-0.125	1.37868
-0.125	1.38641
-0.125	1.38711
-0.125	1.39449
-0.125	1.40166
-0.125	1.40863
-0.125	1.40921
-0.125	1.41583
-0.125	1.42289
-0.125	1.42908
-0.125	1.42956
-0.125	1.4354
-0.125	1.44233
-0.125	1.44773
-0.125	1.44811
-0.125	1.45317
-0.125	1.45993
-0.125	1.46452
-0.125	1.46482
-0.125	1.46909
-0.125	1.47564
-0.125	1.47943
-0.125	1.47966
-0.125	1.48315
-0.125	1.48941
-0.125	1.49241
-0.125	1.49258
-0.125	1.49531
-0.125	1.5012
-0.125	1.50345
-0.125	1.50356
-0.125	1.50558
-0.125	1.51096
-0.125	1.5125
-0.125	1.51258
-0.125	1.51394
-0.125	1.51865
-0.125	1.51957
-0.125	1.51961
-0.125	1.52042
-0.125	1.5242
-0.125	1.52463
-0.125	1.52465
-0.125	1.52502
-0.125	1.52755
-0.125	1.52767
-0.125	1.52767
-0.125	1.52777
-0.125	1.565
-0.12	-1.57501
-0.12	-1.5397
-0.12	-1.5396
-0.12	-1.5396
-0.12	-1.53948
-0.12	-1.5369
-0.12	-1.5365
-0.12	-1.53649
-0.12	-1.53603
-0.12	-1.53221
-0.12	-1.53135
-0.12	-1.53131
-0.12	-1.53033
-0.12	-1.5256
-0.12	-1.52415
-0.12	-1.52408
-0.12	-1.52245
-0.12	-1.51705
-0.12	-1.51492
-0.12	-1.51482
-0.12	-1.51245
-0.12	-1.50656
-0.12	-1.50368
-0.12	-1.50353
-0.12	-1.50037
-0.12	-1.49412
-0.12	-1.49046
-0.12	-1.49024
-0.12	-1.48626
-0.12	-1.47974
-0.12	-1.47527
-0.12	-1.47498
-0.12	-1.47017
-0.12	-1.46345
-0.12	-1.45816
-0.12	-1.45779
-0.12	-1.45215
-0.12	-1.44526
-0.12	-1.43916
-0.12	-1.4387
-0.12	-1.43223
-0.12	-1.42522
-0.12	-1.41831
-0.12	-1.41775
-0.12	-1.41047
-0.12	-1.40335
-0.12	-1.39566
-0.12	-1.39499
-0.12	-1.38693
-0.12	-1.37972
-0.12	-1.37127
-0.12	-1.37046
-0.12	-1.36165
-0.12	-1.35437
-0.12	-1.34519
-0.12	-1.34424
-0.12	-1.3347
-0.12	-1.32737
-0.12	-1.31749
-0.12	-1.31637
-0.12	-1.30615
-0.12	-1.29877
-0.12	-1.28824
-0.12	-1.28694
-0.12	-1.27607
-0.12	-1.26865
-0.12	-1.2575
-0.12	-1.256
-0.12	-1.24454
-0.12	-1.23708
-0.12	-1.22538
-0.12	-1.22365
-0.12	-1.21165
-0.12	-1.20416
-0.12	-1.19195
-0.12	-1.18997
-0.12	-1.17748
-0.12	-1.16998
-0.12	-1.15732
-0.12	-1.15507
-0.12	-1.14215
-0.12	-1.13464
-0.12	-1.12159
-0.12	-1.11904
-0.12	-1.10576
-0.12	-1.09826
-0.12	-1.0849
-0.12	-1.082
-0.12	-1.06845
-0.12	-1.06096
-0.12	-1.04737
-0.12	-1.04409
-0.12	-1.03034
-0.12	-1.02288
-0.12	-1.00915
-0.12	-1.00546
-0.12	-0.991589
-0.12	-0.984182
-0.12	-0.970401
-0.12	-0.966245
-0.12	-0.95237
-0.12	-0.945039
-0.12	-0.931317
-0.12	-0.926645
-0.12	-0.912873
-0.12	-0.905647
-0.12	-0.892101
-0.12	-0.886859
-0.12	-0.873313
-0.12	-0.86623
-0.12	-0.85299
-0.12	-0.84712
-0.12	-0.833936
-0.12	-0.827042
-0.12	-0.814251
-0.12	-0.807692
-0.12	-0.795022
-0.12	-0.788374
-0.12	-0.776189
-0.12	-0.768883
-0.12	-0.756891
-0.12	-0.75056
-0.12	-0.739147
-0.12	-0.731046
-0.12	-0.719912
-0.12	-0.713982
-0.12	-0.703518
-0.12	-0.694592
-0.12	-0.684505
-0.12	-0.679074
-0.12	-0.669738
-0.12	-0.659998
-0.12	-0.65115
-0.12	-0.646328
-0.12	-0.638289
-0.12	-0.627814
-0.12	-0.620384
-0.12	-0.616284
-0.12	-0.609682
-0.12	-0.598663
-0.12	-0.592797
-0.12	-0.589522
-0.12	-0.584442
-0.12	-0.573246
-0.12	-0.569016
-0.12	-0.56663
-0.12	-0.563073
-0.12	-0.552313
-0.12	-0.54967
-0.12	-0.54817
-0.12	-0.546013
-0.12	-0.536627
-0.12	-0.53535
-0.12	-0.534622
-0.12	-0.533608
-0.12	-0.526877
-0.12	-0.52654
-0.12	-0.526348
-0.12	-0.526086
-0.12	-0.408663
-0.12	0.408663
-0.12	0.526086
-0.12	0.526348
-0.12	0.52654
-0.12	0.526877
-0.12	0.533608
-0.12	0.534622
-0.12	0.53535
-0.12	0.536627
-0.12	0.546013
-0.12	0.54817
-0.12	0.54967
-0.12	0.552313
-0.12	0.563073
-0.12	0.56663
-0.12	0.569016
-0.12	0.573246
-0.12	0.584442
-0.12	0.589522
-0.12	0.592797
-0.12	0.598663
-0.12	0.609682
-0.12	0.616284
-0.12	0.620384
-0.12	0.627814
-0.12	0.638289
-0.12	0.646328
-0.12	0.65115
-0.12	0.659998
-0.12	0.669738
-0.12	0.679074
-0.12	0.684505
-0.12	0.694592
-0.12	0.703518
-0.12	0.713982
-0.12	0.719912
-0.12	0.731046
-0.12	0.739147
-0.12	0.75056
-0.12	0.756891
-0.12	0.768883
-0.12	0.776189
-0.12	0.788374
-0.12	0.795022
-0.12	0.807692
-0.12	0.814251
-0.12	0.827042
-0.12	0.833936
-0.12	0.84712
-0.12	0.85299
-0.12	0.86623
-0.12	0.873313
-0.12	0.886859
-0.12	0.892101
-0.12	0.905647
-0.12	0.912873
-0.12	0.926645
-0.12	0.931317
-0.12	0.945039
-0.12	0.95237
-0.12	0.966245
-0.12	0.970401
-0.12	0.984182
-0.12	0.991589
-0.12	1.00546
-0.12	1.00915
-0.12	1.02288
-0.12	1.03034
-0.12	1.04409
-0.12	1.04737
-0.12	1.06096
-0.12	1.06845
-0.12	1.082
-0.12	1.0849
-0.12	1.09826
-0.12	1.10576
-0.12	1.11904
-0.12	1.12159
-0.12	1.13464
-0.12	1.14215
-0.12	1.15507
-0.12	1.15732
-0.12	1.16998
-0.12	1.17748
-0.12	1.18997
-0.12	1.19195
-0.12	1.20416
-0.12	1.21165
-0.12	1.22365
-0.12	1.22538
-0.12	1.23708
-0.12	1.24454
-0.12	1.256
-0.12	1.2575
-0.12	1.26865
-0.12	1.27607
-0.12	1.28694
-0.12	1.28824
-0.12	1.29877
-0.12	1.30615
-0.12	1.31637
-0.12	1.31749
-0.12	1.32737
-0.12	1.3347
-0.12	1.34424
-0.12	1.34519
-0.12	1.35437
-0.12	1.36165
-0.12	1.37046
-0.12	1.37127
-0.12	1.37972
-0.12	1.38693
-0.12	1.39499
-0.12	1.39566
-0.12	1.40335
-0.12	1.41047
-0.12	1.41775
-0.12	1.41831
-0.12	1.42522
-0.12	1.43223
-0.12	1.4387
-0.12	1.43916
-0.12	1.44526
-0.12	1.45215
-0.12	1.45779
-0.12	1.45816
-0.12	1.46345
-0.12	1.47017
-0.12	1.47498
-0.12	1.47527
-0.12	1.47974
-0.12	1.48626
-0.12	1.49024
-0.12	1.49046
-0.12	1.49412
-0.12	1.50037
-0.12	1.50353
-0.12	1.50368
-0.12	1.50656
-0.12	1.51245
-0.12	1.51482
-0.12	1.51492
-0.12	1.51705
-0.12	1.52245
-0.12	1.52408
-0.12	1.52415
-0.12	1.5256
-0.12	1.53033
-0.12	1.53131
-0.12	1.53135
-0.12	1.53221
-0.12	1.53603
-0.12	1.53649
-0.12	1.5365
-0.12	1.5369
-0.12	1.53948
-0.12	1.5396
-0.12	1.5396
-0.12	1.5397
-0.12	1.57501
-0.115	-1.58494
-0.115	-1.55153
-0.115	-1.55143
-0.115	-1.55142
-0.115	-1.55129
-0.115	-1.54868
-0.115	-1.54826
-0.115	-1.54825
-0.115	-1.54776
-0.115	-1.5439
-0.115	-1.543
-0.115	-1.54296
-0.115	-1.54192
-0.115	-1.53717
-0.115	-1.53565
-0.115	-1.53558
-0.115	-1.53386
-0.115	-1.52845
-0.115	-1.52622
-0.115	-1.52611
-0.115	-1.52362
-0.115	-1.51775
-0.115	-1.51473
-0.115	-1.51458
-0.115	-1.51126
-0.115	-1.50505
-0.115	-1.50122
-0.115	-1.50101
-0.115	-1.49684
-0.115	-1.49037
-0.115	-1.48569
-0.115	-1.48542
-0.115	-1.48039
-0.115	-1.47372
-0.115	-1.4682
-0.115	-1.46785
-0.115	-1.46196
-0.115	-1.45514
-0.115	-1.44878
-0.115	-1.44834
-0.115	-1.4416
-0.115	-1.43465
-0.115	-1.42746
-0.115	-1.42692
-0.115	-1.41935
-0.115	-1.41229
-0.115	-1.40429
-0.115	-1.40364
-0.115	-1.39526
-0.115	-1.38813
-0.115	-1.37934
-0.115	-1.37856
-0.115	-1.3694
-0.115	-1.36219
-0.115	-1.35265
-0.115	-1.35173
-0.115	-1.34182
-0.115	-1.33455
-0.115	-1.32429
-0.115	-1.32321
-0.115	-1.31259
-0.115	-1.30526
-0.115	-1.29432
-0.115	-1.29307
-0.115	-1.28178
-0.115	-1.27441
-0.115	-1.26283
-0.115	-1.26138
-0.115	-1.24947
-0.115	-1.24206
-0.115	-1.22989
-0.115	-1.22822
-0.115	-1.21575
-0.115	-1.2083
-0.115	-1.19559
-0.115	-1.19369
-0.115	-1.1807
-0.115	-1.17322
-0.115	-1.16004
-0.115	-1.15787
-0.115	-1.14443
-0.115	-1.13693
-0.115	-1.12334
-0.115	-1.12087
-0.115	-1.10705
-0.115	-1.09954
-0.115	-1.08561
-0.115	-1.08281
-0.115	-1.06868
-0.115	-1.06117
-0.115	-1.04699
-0.115	-1.04382
-0.115	-1.02946
-0.115	-1.02196
-0.115	-1.00761
-0.115	-1.00403
-0.115	-0.989531
-0.115	-0.982067
-0.115	-0.967638
-0.115	-0.963602
-0.115	-0.94907
-0.115	-0.941657
-0.115	-0.927262
-0.115	-0.922716
-0.115	-0.908263
-0.115	-0.900928
-0.115	-0.886687
-0.115	-0.881573
-0.115	-0.867323
-0.115	-0.860101
-0.115	-0.846145
-0.115	-0.840402
-0.115	-0.826495
-0.115	-0.81943
-0.115	-0.805907
-0.115	-0.799469
-0.115	-0.78606
-0.115	-0.779207
-0.115	-0.766279
-0.115	-0.75908
-0.115	-0.746341
-0.115	-0.73977
-0.115	-0.727615
-0.115	-0.719594
-0.115	-0.707715
-0.115	-0.701512
-0.115	-0.690318
-0.115	-0.681432
-0.115	-0.670615
-0.115	-0.664883
-0.115	-0.654846
-0.115	-0.645087
-0.115	-0.635544
-0.115	-0.630403
-0.115	-0.621714
-0.115	-0.611138
-0.115	-0.603073
-0.115	-0.598653
-0.115	-0.591477
-0.115	-0.580255
-0.115	-0.573842
-0.115	-0.570268
-0.115	-0.564716
-0.115	-0.553201
-0.115	-0.548542
-0.115	-0.545906
-0.115	-0.541996
-0.115	-0.530815
-0.115	-0.527882
-0.115	-0.526203
-0.115	-0.523824
-0.115	-0.513964
-0.115	-0.512538
-0.115	-0.511715
-0.115	-0.510593
-0.115	-0.503453
-0.115	-0.503075
-0.115	-0.502856
-0.115	-0.502565
-0.115	-0.384761
-0.115	0.384761
-0.115	0.502565
-0.115	0.502856
-0.115	0.503075
-0.115	0.503453
-0.115	0.510593
-0.115	0.511715
-0.115	0.512538
-0.115	0.513964
-0.115	0.523824
-0.115	0.526203
-0.115	0.527882
-0.115	0.530815
-0.115	0.541996
-0.115	0.545906
-0.115	0.548542
-0.115	0.553201
-0.115	0.564716
-0.115	0.570268
-0.115	0.573842
-0.115	0.580255
-0.115	0.591477
-0.115	0.598653
-0.115	0.603073
-0.115	0.611138
-0.115	0.621714
-0.115	0.630403
-0.115	0.635544
-0.115	0.645087
-0.115	0.654846
-0.115	0.664883
-0.115	0.670615
-0.115	0.681432
-0.115	0.690318
-0.115	0.701512
-0.115	0.707715
-0.115	0.719594
-0.115	0.727615
-0.115	0.73977
-0.115	0.746341
-0.115	0.75908
-0.115	0.766279
-0.115	0.779207
-0.115	0.78606
-0.115	0.799469
-0.115	0.805907
-0.115	0.81943
-0.115	0.826495
-0.115	0.840402
-0.115	0.846145
-0.115	0.860101
-0.115	0.867323
-0.115	0.881573
-0.115	0.886687
-0.115	0.900928
-0.115	0.908263
-0.115	0.922716
-0.115	0.927262
-0.115	0.941657
-0.115	0.94907
-0.115	0.963602
-0.115	0.967638
-0.115	0.982067
-0.115	0.989531
-0.115	1.00403
-0.115	1.00761
-0.115	1.02196
-0.115	1.02946
-0.115	1.04382
-0.115	1.04699
-0.115	1.06117
-0.115	1.06868
-0.115	1.08281
-0.115	1.08561
-0.115	1.09954
-0.115	1.10705
-0.115	1.12087
-0.115	1.12334
-0.115	1.13693
-0.115	1.14443
-0.115	1.15787
-0.115	1.16004
-0.115	1.17322
-0.115	1.1807
-0.115	1.19369
-0.115	1.19559
-0.115	1.2083
-0.115	1.21575
-0.115	1.22822
-0.115	1.22989
-0.115	1.24206
-0.115	1.24947
-0.115	1.26138
-0.115	1.26283
-0.115	1.27441
-0.115	1.28178
-0.115	1.29307
-0.115	1.29432
-0.115	1.30526
-0.115	1.31259
-0.115	1.32321
-0.115	1.32429
-0.115	1.33455
-0.115	1.34182
-0.115	1.35173
-0.115	1.35265
-0.115	1.36219
-0.115	1.3694
-0.115	1.37856
-0.115	1.37934
-0.115	1.38813
-0.115	1.39526
-0.115	1.40364
-0.115	1.40429
-0.115	1.41229
-0.115	1.41935
-0.115	1.42692
-0.115	1.42746
-0.115	1.43465
-0.115	1.4416
-0.115	1.44834
-0.115	1.44878
-0.115	1.45514
-0.115	1.46196
-0.115	1.46785
-0.115	1.4682
-0.115	1.47372
-0.115	1.48039
-0.115	1.48542
-0.115	1.48569
-0.115	1.49037
-0.115	1.49684
-0.115	1.50101
-0.115	1.50122
-0.115	1.50505
-0.115	1.51126
-0.115	1.51458
-0.115	1.51473
-0.115	1.51775
-0.115	1.52362
-0.115	1.52611
-0.115	1.52622
-0.115	1.52845
-0.115	1.53386
-0.115	1.53558
-0.115	1.53565
-0.115	1.53717
-0.115	1.54192
-0.115	1.54296
-0.115	1.543
-0.115	1.5439
-0.115	1.54776
-0.115	1.54825
-0.115	1.54826
-0.115	1.54868
-0.115	1.55129
-0.115	1.55142
-0.115	1.55143
-0.115	1.55153
-0.115	1.58494
-0.11	-1.59475
-0.11	-1.56321
-0.11	-1.5631
-0.11	-1.56309
-0.11	-1.56296
-0.11	-1.56032
-0.11	-1.55987
-0.11	-1.55986
-0.11	-1.55934
-0.11	-1.55546
-0.11	-1.55451
-0.11	-1.55447
-0.11	-1.55337
-0.11	-1.54861
-0.11	-1.54701
-0.11	-1.54694
-0.11	-1.54513
-0.11	-1.53973
-0.11	-1.53739
-0.11	-1.53729
-0.11	-1.53467
-0.11	-1.52883
-0.11	-1.52567
-0.11	-1.52553
-0.11	-1.52205
-0.11	-1.51589
-0.11	-1.51188
-0.11	-1.51168
-0.11	-1.50733
-0.11	-1.50092
-0.11	-1.49605
-0.11	-1.49578
-0.11	-1.49054
-0.11	-1.48394
-0.11	-1.4782
-0.11	-1.47786
-0.11	-1.47173
-0.11	-1.46498
-0.11	-1.45837
-0.11	-1.45795
-0.11	-1.45094
-0.11	-1.44407
-0.11	-1.43661
-0.11	-1.43609
-0.11	-1.42823
-0.11	-1.42126
-0.11	-1.41296
-0.11	-1.41233
-0.11	-1.40364
-0.11	-1.39658
-0.11	-1.38747
-0.11	-1.38672
-0.11	-1.37722
-0.11	-1.37009
-0.11	-1.3602
-0.11	-1.35932
-0.11	-1.34905
-0.11	-1.34185
-0.11	-1.33121
-0.11	-1.33018
-0.11	-1.31917
-0.11	-1.31192
-0.11	-1.30058
-0.11	-1.29937
-0.11	-1.28768
-0.11	-1.28038
-0.11	-1.26837
-0.11	-1.26698
-0.11	-1.25463
-0.11	-1.24728
-0.11	-1.23466
-0.11	-1.23306
-0.11	-1.22012
-0.11	-1.21273
-0.11	-1.19955
-0.11	-1.19772
-0.11	-1.18424
-0.11	-1.17681
-0.11	-1.16313
-0.11	-1.16104
-0.11	-1.14708
-0.11	-1.13962
-0.11	-1.12551
-0.11	-1.12313
-0.11	-1.10876
-0.11	-1.10128
-0.11	-1.0868
-0.11	-1.0841
-0.11	-1.0694
-0.11	-1.0619
-0.11	-1.04713
-0.11	-1.04407
-0.11	-1.02912
-0.11	-1.02161
-0.11	-1.00665
-0.11	-1.00319
-0.11	-0.988075
-0.11	-0.980581
-0.11	-0.965518
-0.11	-0.961607
-0.11	-0.946432
-0.11	-0.938966
-0.11	-0.923911
-0.11	-0.919498
-0.11	-0.904375
-0.11	-0.896961
-0.11	-0.882034
-0.11	-0.877059
-0.11	-0.862116
-0.11	-0.854784
-0.11	-0.84012
-0.11	-0.834518
-0.11	-0.819895
-0.11	-0.812687
-0.11	-0.798437
-0.11	-0.792137
-0.11	-0.777994
-0.11	-0.770962
-0.11	-0.757293
-0.11	-0.750223
-0.11	-0.736736
-0.11	-0.729949
-0.11	-0.717046
-0.11	-0.709134
-0.11	-0.696504
-0.11	-0.690047
-0.11	-0.678111
-0.11	-0.669299
-0.11	-0.657741
-0.11	-0.651721
-0.11	-0.640966
-0.11	-0.631227
-0.11	-0.620971
-0.11	-0.615516
-0.11	-0.606154
-0.11	-0.595519
-0.11	-0.586795
-0.11	-0.582051
-0.11	-0.574273
-0.11	-0.562891
-0.11	-0.555902
-0.11	-0.552017
-0.11	-0.545964
-0.11	-0.534168
-0.11	-0.52905
-0.11	-0.526146
-0.11	-0.52186
-0.11	-0.51028
-0.11	-0.507033
-0.11	-0.50516
-0.11	-0.502538
-0.11	-0.492212
-0.11	-0.490621
-0.11	-0.489692
-0.11	-0.488452
-0.11	-0.480897
-0.11	-0.480473
-0.11	-0.480223
-0.11	-0.479901
-0.11	-0.361925
-0.11	0.361925
-0.11	0.479901
-0.11	0.480223
-0.11	0.480473
-0.11	0.480897
-0.11	0.488452
-0.11	0.489692
-0.11	0.490621
-0.11	0.492212
-0.11	0.502538
-0.11	0.50516
-0.11	0.507033
-0.11	0.51028
-0.11	0.52186
-0.11	0.526146
-0.11	0.52905
-0.11	0.534168
-0.11	0.545964
-0.11	0.552017
-0.11	0.555902
-0.11	0.562891
-0.11	0.574273
-0.11	0.582051
-0.11	0.586795
-0.11	0.595519
-0.11	0.606154
-0.11	0.615516
-0.11	0.620971
-0.11	0.631227
-0.11	0.640966
-0.11	0.651721
-0.11	0.657741
-0.11	0.669299
-0.11	0.678111
-0.11	0.690047
-0.11	0.696504
-0.11	0.709134
-0.11	0.717046
-0.11	0.729949
-0.11	0.736736
-0.11	0.750223
-0.11	0.757293
-0.11	0.770962
-0.11	0.777994
-0.11	0.792137
-0.11	0.798437
-0.11	0.812687
-0.11	0.819895
-0.11	0.834518
-0.11	0.84012
-0.11	0.854784
-0.11	0.862116
-0.11	0.877059
-0.11	0.882034
-0.11	0.896961
-0.11	0.904375
-0.11	0.919498
-0.11	0.923911
-0.11	0.938966
-0.11	0.946432
-0.11	0.961607
-0.11	0.965518
-0.11	0.980581
-0.11	0.988075
-0.11	1.00319
-0.11	1.00665
-0.11	1.02161
-0.11	1.02912
-0.11	1.04407
-0.11	1.04713
-0.11	1.0619
-0.11	1.0694
-0.11	1.0841
-0.11	1.0868
-0.11	1.10128
-0.11	1.10876
-0.11	1.12313
-0.11	1.12551
-0.11	1.13962
-0.11	1.14708
-0.11	1.16104
-0.11	1.16313
-0.11	1.17681
-0.11	1.18424
-0.11	1.19772
-0.11	1.19955
-0.11	1.21273
-0.11	1.22012
-0.11	1.23306
-0.11	1.23466
-0.11	1.24728
-0.11	1.25463
-0.11	1.26698
-0.11	1.26837
-0.11	1.28038
-0.11	1.28768
-0.11	1.29937
-0.11	1.30058
-0.11	1.31192
-0.11	1.31917
-0.11	1.33018
-0.11	1.33121
-0.11	1.34185
-0.11	1.34905
-0.11	1.35932
-0.11	1.3602
-0.11	1.37009
-0.11	1.37722
-0.11	1.38672
-0.11	1.38747
-0.11	1.39658
-0.11	1.40364
-0.11	1.41233
-0.11	1.41296
-0.11	1.42126
-0.11	1.42823
-0.11	1.43609
-0.11	1.43661
-0.11	1.44407
-0.11	1.45094
-0.11	1.45795
-0.11	1.45837
-0.11	1.46498
-0.11	1.47173
-0.11	1.47786
-0.11	1.4782
-0.11	1.48394
-0.11	1.49054
-0.11	1.49578
-0.11	1.49605
-0.11	1.50092
-0.11	1.50733
-0.11	1.51168
-0.11	1.51188
-0.11	1.51589
-0.11	1.52205
-0.11	1.52553
-0.11	1.52567
-0.11	1.52883
-0.11	1.53467
-0.11	1.53729
-0.11	1.53739
-0.11	1.53973
-0.11	1.54513
-0.11	1.54694
-0.11	1.54701
-0.11	1.54861
-0.11	1.55337
-0.11	1.55447
-0.11	1.55451
-0.11	1.55546
-0.11	1.55934
-0.11	1.55986
-0.11	1.55987
-0.11	1.56032
-0.11	1.56296
-0.11	1.56309
-0.11	1.5631
-0.11	1.56321
-0.11	1.59475
-0.105	-1.60441
-0.105	-1.5747
-0.105	-1.57457
-0.105	-1.57457
-0.105	-1.57443
-0.105	-1.57176
-0.105	-1.57129
-0.105	-1.57128
-0.105	-1.57072
-0.105	-1.56683
-0.105	-1.56582
-0.105	-1.56579
-0.105	-1.56463
-0.105	-1.55987
-0.105	-1.55819
-0.105	-1.55813
-0.105	-1.55621
-0.105	-1.55085
-0.105	-1.54839
-0.105	-1.5483
-0.105	-1.54555
-0.105	-1.53975
-0.105	-1.53646
-0.105	-1.53632
-0.105	-1.53269
-0.105	-1.52658
-0.105	-1.52241
-0.105	-1.52222
-0.105	-1.51769
-0.105	-1.51135
-0.105	-1.50628
-0.105	-1.50603
-0.105	-1.50058
-0.105	-1.49406
-0.105	-1.48809
-0.105	-1.48777
-0.105	-1.48141
-0.105	-1.47475
-0.105	-1.46789
-0.105	-1.46748
-0.105	-1.46022
-0.105	-1.45345
-0.105	-1.44571
-0.105	-1.44521
-0.105	-1.43707
-0.105	-1.4302
-0.105	-1.4216
-0.105	-1.421
-0.105	-1.41199
-0.105	-1.40504
-0.105	-1.39561
-0.105	-1.39489
-0.105	-1.38506
-0.105	-1.37803
-0.105	-1.3678
-0.105	-1.36695
-0.105	-1.35632
-0.105	-1.34923
-0.105	-1.33822
-0.105	-1.33723
-0.105	-1.32585
-0.105	-1.31869
-0.105	-1.30696
-0.105	-1.3058
-0.105	-1.2937
-0.105	-1.28649
-0.105	-1.27407
-0.105	-1.27273
-0.105	-1.25997
-0.105	-1.2527
-0.105	-1.23964
-0.105	-1.23811
-0.105	-1.22472
-0.105	-1.21741
-0.105	-1.20376
-0.105	-1.202
-0.105	-1.18805
-0.105	-1.18069
-0.105	-1.16652
-0.105	-1.16451
-0.105	-1.15006
-0.105	-1.14266
-0.105	-1.12803
-0.105	-1.12574
-0.105	-1.11085
-0.105	-1.10341
-0.105	-1.08839
-0.105	-1.08579
-0.105	-1.07054
-0.105	-1.06308
-0.105	-1.04775
-0.105	-1.04479
-0.105	-1.02927
-0.105	-1.02178
-0.105	-1.00622
-0.105	-1.00288
-0.105	-0.987166
-0.105	-0.979669
-0.105	-0.963987
-0.105	-0.960205
-0.105	-0.944403
-0.105	-0.936911
-0.105	-0.92121
-0.105	-0.916936
-0.105	-0.90116
-0.105	-0.893693
-0.105	-0.878094
-0.105	-0.873267
-0.105	-0.857643
-0.105	-0.85023
-0.105	-0.834869
-0.105	-0.82942
-0.105	-0.814092
-0.105	-0.806769
-0.105	-0.791799
-0.105	-0.785655
-0.105	-0.770784
-0.105	-0.763601
-0.105	-0.749194
-0.105	-0.742273
-0.105	-0.728043
-0.105	-0.721065
-0.105	-0.707414
-0.105	-0.699637
-0.105	-0.686253
-0.105	-0.679564
-0.105	-0.666882
-0.105	-0.658175
-0.105	-0.645867
-0.105	-0.639575
-0.105	-0.62809
-0.105	-0.618406
-0.105	-0.607422
-0.105	-0.601662
-0.105	-0.591608
-0.105	-0.580957
-0.105	-0.571551
-0.105	-0.566483
-0.105	-0.55808
-0.105	-0.546579
-0.105	-0.538987
-0.105	-0.534782
-0.105	-0.528202
-0.105	-0.516163
-0.105	-0.510557
-0.105	-0.50737
-0.105	-0.502683
-0.105	-0.490731
-0.105	-0.487144
-0.105	-0.485059
-0.105	-0.482178
-0.105	-0.471395
-0.105	-0.469624
-0.105	-0.468577
-0.105	-0.467209
-0.105	-0.459232
-0.105	-0.458757
-0.105	-0.458473
-0.105	-0.458117
-0.105	-0.340158
-0.105	0.340158
-0.105	0.458117
-0.105	0.458473
-0.105	0.458757
-0.105	0.459232
-0.105	0.467209
-0.105	0.468577
-0.105	0.469624
-0.105	0.471395
-0.105	0.482178
-0.105	0.485059
-0.105	0.487144
-0.105	0.490731
-0.105	0.502683
-0.105	0.50737
-0.105	0.510557
-0.105	0.516163
-0.105	0.528202
-0.105	0.534782
-0.105	0.538987
-0.105	0.546579
-0.105	0.55808
-0.105	0.566483
-0.105	0.571551
-0.105	0.580957
-0.105	0.591608
-0.105	0.601662
-0.105	0.607422
-0.105	0.618406
-0.105	0.62809
-0.105	0.639575
-0.105	0.645867
-0.105	0.658175
-0.105	0.666882
-0.105	0.679564
-0.105	0.686253
-0.105	0.699637
-0.105	0.707414
-0.105	0.721065
-0.105	0.728043
-0.105	0.742273
-0.105	0.749194
-0.105	0.763601
-0.105	0.770784
-0.105	0.785655
-0.105	0.791799
-0.105	0.806769
-0.105	0.814092
-0.105	0.82942
-0.105	0.834869
-0.105	0.85023
-0.105	0.857643
-0.105	0.873267
-0.105	0.878094
-0.105	0.893693
-0.105	0.90116
-0.105	0.916936
-0.105	0.92121
-0.105	0.936911
-0.105	0.944403
-0.105	0.960205
-0.105	0.963987
-0.105	0.979669
-0.105	0.987166
-0.105	1.00288
-0.105	1.00622
-0.105	1.02178
-0.105	1.02927
-0.105	1.04479
-0.105	1.04775
-0.105	1.06308
-0.105	1.07054
-0.105	1.08579
-0.105	1.08839
-0.105	1.10341
-0.105	1.11085
-0.105	1.12574
-0.105	1.12803
-0.105	1.14266
-0.105	1.15006
-0.105	1.16451
-0.105	1.16652
-0.105	1.18069
-0.105	1.18805
-0.105	1.202
-0.105	1.20376
-0.105	1.21741
-0.105	1.22472
-0.105	1.23811
-0.105	1.23964
-0.105	1.2527
-0.105	1.25997
-0.105	1.27273
-0.105	1.27407
-0.105	1.28649
-0.105	1.2937
-0.105	1.3058
-0.105	1.30696
-0.105	1.31869
-0.105	1.32585
-0.105	1.33723
